"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"172",-0.00272504968375034,-0.00330213819211799,-0.00126393769355926,-0.000579763957934725,-0.000473735326306096,-0.000212052118925169,-2.26271655168163e-05,5.62348239458452e-05,9.42083759307875e-05,6.00757022539973e-05,-1.21661769120086e-05,-7.20916422096494e-05,-0.00012691928516205,-0.000167737900050339,-0.00011278917817835,-7.1993152918655e-05,-1.55041946755634e-05,2.74391564572861e-05,-0.000434442971772839,-0.000898336262575404,-0.00113953465854106,-0.00137413068126918,-0.00144474771846953,-0.00143202337090303,-0.00129126053793329,-0.00117628871704924,-0.00104216500892321,-0.000931311816112259,-0.000849776148526588,-0.000716322805822925,-0.000705286282521663,-0.000615132537448871,-0.000564304812452868,-0.000395509134926521,-0.000233863337529526,-7.19050261455152e-05,0.000136933408724378,0.000359022007629403,0.000589960498120251,0.00086380801431864,0.00111161897947449,0.00141724586885752,0.00166368535962195,0.00205343941334702,0.00234314296402649,0.0026927806540341,0.00313361737507395,0.00355326081645445,0.004042145461276,0.00453842365080027,0.00507674549781667,0.00563945416043784,0.0061133906192435,0.00667031966876769,0.00731580818101522,0.00788408159352273,0.00855965312095596,0.00932393924223418,0.0100658889250068,0.0110115395836526,0.011822303269098,0.0130794602611288,0.013998066094365,0.0151978473826392,0.016382982696196,0.0177074765960091,0.0192899776079421,0.0207945881985178,0.0226375966428594,0.0250753344512574,0.0271336401846421,0.0303056092377281,0.0328391534644359,0.0367337993814293,0.0406502137007017,0.0449810236706312,0.0503842686733054,0.0559346137850893,0.0617085521351621,0.0699211159483515,0.0772854344229848,0.0878989766397482,0.0969871762622681,0.108535193862245,0.119281456380595,0.132391334466097,0.147144470895668,0.161355130346521,0.17638180968995,0.192568938802363,0.210740714693028,0.233516440073808,0.253687206860095,0.277853850720797,0.305865433887509,0.328413809981886,0.350047748734045,0.375744580409483,0.389540893219582,0.38040021606191
"173",0.000416009911522186,-0.00322959422682024,-0.00169881711205134,-0.000918397966185961,-0.000650206988360288,-0.000348063978677627,-0.000126618603533924,-9.36028114399863e-06,5.38389123391422e-05,3.47512912373961e-05,-3.24555080131691e-05,-9.02090416071001e-05,-0.000139036360825068,-0.00016700173914079,-9.85978383295618e-05,-3.63640216090801e-05,4.29478898824808e-05,9.50376915037996e-05,-0.000146855494289059,-0.00059072217299851,-0.000856918529892546,-0.0010197646651215,-0.00110681337226725,-0.00112683576066505,-0.00100331853248599,-0.000872597818702548,-0.000737137702252333,-0.000630710344539717,-0.000547408587940583,-0.000425303157415749,-0.000410026570246344,-0.000325625187218914,-0.00027891847839165,-0.000135772582956916,1.90034909389762e-05,0.000189864078374028,0.000382980782321587,0.000605138958961188,0.000832954992802374,0.00108285965344236,0.00134571538843745,0.00161951291610346,0.00187739683286061,0.00224247078528804,0.00256555971400464,0.00293454032799955,0.00335784799299235,0.00377119907352384,0.0042765719617897,0.00478152223520544,0.00532615518655315,0.00587325168923371,0.00639062698858109,0.00694574605617957,0.00762259189054799,0.00823715819277959,0.00893093415783456,0.00971123524861453,0.0105036100198054,0.0114535201709374,0.0123477158742384,0.0135609467558475,0.0145757798847334,0.0157973486885278,0.0170737309978908,0.0185133710426447,0.0201644045629844,0.0217835547898839,0.0237551232590246,0.0262153531670822,0.0284913225549288,0.0316229236069986,0.0344138316570344,0.0383255960347913,0.0425538674494857,0.0472523161248465,0.0529254147231484,0.0588692041075889,0.065149156152463,0.0735888088812886,0.0810708643356267,0.0913902956790575,0.10110586043462,0.112644563831397,0.12404749163299,0.137331356969022,0.152526320701432,0.167556088098698,0.183174240432875,0.200866218810142,0.220143289241223,0.242717143110566,0.264723788144021,0.290517296441203,0.318714317209768,0.34079516084392,0.361008875126333,0.38466307703388,0.39553112077718,0.384983906259743
"174",0.00326330460494959,-0.00318938327904268,-0.0021800726605718,-0.00127871778399747,-0.000844303734300259,-0.000500643201747475,-0.0002526925778759,-0.000102117554367999,-1.21176735891869e-05,-9.08350499071982e-06,-6.2980872098356e-05,-0.000109397814443048,-0.000144685593333533,-0.000156562126579723,-7.24173218785719e-05,1.21128334891864e-05,0.000109578149674328,0.000179801557955207,9.49877797446529e-05,-0.000230151164008085,-0.000452609851557228,-0.000569546560412819,-0.000659117646015436,-0.000685299845339106,-0.000568467521928869,-0.000431364978800438,-0.000299812196370082,-0.000201963927271105,-0.000135125813635096,-3.61864818612572e-05,-2.68051539718426e-05,4.24900974066496e-05,9.0013596283885e-05,0.000218005051708564,0.000365236266303724,0.000529199369079994,0.000699747150102229,0.00090656209190805,0.00111737425727111,0.00134517478976257,0.00160525820499999,0.00185549675505333,0.00211849532079747,0.00246566864595623,0.00280227112792991,0.00318045951156806,0.00359427222982628,0.00400900853473709,0.00452006851671875,0.00502294393556723,0.00556436812700641,0.00609395656288175,0.0066418769752637,0.00720293483373712,0.00790051519099751,0.00855121245480164,0.00926140980034732,0.0100586510036716,0.0108767895055773,0.0118330700240178,0.0127678983353316,0.0139320429131914,0.0150242483674198,0.016277830177645,0.0176376352662538,0.0191793983691686,0.0208823161933829,0.0226161701665685,0.024694993165305,0.0271964108888172,0.0296306739199554,0.0327270617777468,0.0357596336163512,0.0397492515716998,0.044218758558417,0.0492205153376564,0.0551260528748942,0.0614255575239417,0.0680911589000775,0.0767320227499093,0.0843092988934712,0.0943901819840066,0.104631637562346,0.116253825676597,0.128164857134526,0.141743132060274,0.157485327696621,0.173358133093503,0.189605475518458,0.208240586397755,0.228352201711262,0.250871079698105,0.274294806424724,0.301116745250353,0.329362980158371,0.351779495530532,0.371412328255892,0.394196542104019,0.404008736255736,0.395378774562603
"175",0.00578296803854079,-0.0031269193865053,-0.00256689149621503,-0.00156953247329965,-0.00100071897873904,-0.000628242010032915,-0.000364492298741818,-0.000189942549293536,-7.8153219289564e-05,-5.41079328779896e-05,-9.13675274027905e-05,-0.00012358337234018,-0.000143746672883339,-0.000140303347439464,-4.2668144197787e-05,6.03343286658441e-05,0.000172305327261176,0.000258892901599765,0.000297520542015331,8.13001966167397e-05,-9.38531908434969e-05,-0.000171692755557893,-0.000259024285536003,-0.000287063429400587,-0.000176544684223347,-3.62238409649107e-05,8.95252030212786e-05,0.00017902443546646,0.00023113854653594,0.000310686562098861,0.000315628203536824,0.000370097121249524,0.000419223264795677,0.000535173421007783,0.00067417706813867,0.000830145634632033,0.000981805992281534,0.00117413998903,0.00137007529471647,0.00158189410079885,0.00183798169811309,0.00206824489814771,0.00233447922341119,0.00266967488496609,0.00301279667265766,0.00339832069196567,0.00380606740725079,0.00422288073862976,0.00473426880476462,0.00523540643539899,0.00577538450476185,0.00628701240913551,0.00685854365830469,0.00742663925849272,0.00814222719170608,0.00882165912506329,0.00954614577236551,0.0103585969827857,0.0111927719312577,0.0121536590842097,0.0131181955529566,0.0142390510670148,0.0153933706514429,0.0166780887174174,0.0181099799305527,0.0197381054296926,0.021486988036727,0.0233213796989092,0.0254851979346109,0.0280334527048817,0.0306018365580644,0.0336706714924394,0.0369033544075424,0.0409771396844674,0.045647991676109,0.0509004130855062,0.0569954993612978,0.063587942654214,0.0705481008681394,0.0793475664375898,0.0870270305509042,0.096927104400736,0.107605506384574,0.119330101645046,0.131657621366329,0.145542311596874,0.161799367772041,0.178426056208249,0.195264902355666,0.214656941577103,0.235391760270457,0.257844337194391,0.282305272523276,0.309780896940928,0.337950922417114,0.360839990730239,0.380255044226062,0.402701862673093,0.412244875405929,0.406158596569872
"176",0.00801306713913388,-0.00303181332937538,-0.00285068522677222,-0.00178613892259837,-0.00111616110625439,-0.000727535201836271,-0.000456904052759004,-0.000266427579572398,-0.000137861149673684,-9.51619902307744e-05,-0.000114957561843286,-0.000132138628344658,-0.000137312130793475,-0.000119919492123577,-1.09835393950404e-05,0.000106705793924528,0.000230380288900464,0.000331142813713386,0.000466138520931878,0.000340179559573927,0.000207617827449307,0.000162404512646949,7.916277433004e-05,5.07772186256455e-05,0.000155390834680812,0.000296693154011157,0.000416105368250203,0.000497885620211576,0.000537839049130446,0.000602073980290491,0.000604259975155376,0.000646318799177741,0.000697141850798577,0.000803421903218865,0.000935154169325629,0.00108375013135098,0.00122024505858423,0.00140044597626299,0.00158448119202387,0.00178463840380812,0.00203730518521502,0.00225124075464861,0.00251996196840591,0.00284662430453005,0.00319346642594321,0.003584786479106,0.00398818186148972,0.00440673128278206,0.0049165146647041,0.00541659912884436,0.00595636953723808,0.00645223414789899,0.00704227883992671,0.00761704650350201,0.00834797220550353,0.00905055756783965,0.0097871304428013,0.0106126307864341,0.0114585299565543,0.0124232925610149,0.0134116981043122,0.0144975742790469,0.0157023140725422,0.0170153784031931,0.0185083881395559,0.0202087749331742,0.0219989047367267,0.0239185178474129,0.0261524493270009,0.0287470824863241,0.0314293104151184,0.034481096082559,0.0378785411437049,0.042030422562122,0.0468695469599505,0.0523276246991772,0.0585765956263053,0.065405949356704,0.0725956509683038,0.0815200027865573,0.089302911864915,0.0990702074767011,0.110109022507408,0.121938527115144,0.13461728660386,0.148791923728335,0.165507639458095,0.182785261954747,0.200161329259134,0.220178329706504,0.241395832722778,0.2637796304843,0.288986177088201,0.31685297877738,0.34485907854891,0.368190479696795,0.387546841615711,0.409897767084133,0.419489057779894,0.415830685284173
"177",0.00999290243612166,-0.00291061746993972,-0.0030493757700857,-0.00194149704721562,-0.00119758296352277,-0.000802475764838867,-0.000531266686145617,-0.000330880687176641,-0.000189648429211073,-0.00013078978653847,-0.00013358982432518,-0.00013599028166378,-0.000127047704151151,-9.71828429293972e-05,2.12262259558669e-05,0.000150539749633057,0.000283787650669012,0.000396791936611315,0.000607439195248635,0.000554805863103811,0.000458969337170394,0.000440838836123504,0.000362332939158397,0.000334224541686037,0.000433466477977124,0.000574223278725103,0.000687326540109689,0.00076207807148847,0.000792053952460074,0.000844259632373329,0.000844924468103284,0.000877068306778857,0.000929488776005894,0.00102794990211136,0.00115367823888805,0.00129582158655689,0.00142015555235114,0.00159044312229684,0.0017651065424791,0.00195657047397419,0.00220660124205754,0.0024073372646915,0.00267816839000524,0.00299844435778772,0.00334775591418815,0.00374360004547963,0.00414363860517595,0.0045634632235833,0.00507105962253102,0.00557060931211363,0.0061108698969475,0.00659361895139655,0.00719840520269895,0.0077791204436099,0.0085229893111826,0.00924447891378257,0.00999123854354289,0.0108278380759924,0.0116832319091397,0.0126515763940936,0.0136600195529492,0.0147184368019484,0.0159647034598819,0.0173030529979727,0.0188478077505763,0.0206087789934092,0.0224358755217646,0.0244273336733425,0.0267206149909273,0.0293588930999093,0.0321381085564602,0.0351817497770485,0.0387159361338766,0.042937127935616,0.0479175452504866,0.0535450127595166,0.0599197468074091,0.0669410662341355,0.074313289068426,0.0833373107096713,0.0912205979532998,0.100891384164047,0.11222892441866,0.124159316252849,0.137138629238871,0.15157754068294,0.168694114615864,0.186528043936871,0.204383755563085,0.224922510495705,0.246523911206779,0.268841829566527,0.294583175754153,0.322664655843426,0.350456129023461,0.374162467163715,0.393534757623421,0.415904635541209,0.425673873004216,0.424155337838723
"178",0.0117573608314085,-0.00277238815798981,-0.00318338155323254,-0.00205008292470447,-0.001252915280067,-0.000857986691587522,-0.00059031263422833,-0.000384281503757985,-0.000233574999025519,-0.000160879080049233,-0.000147804027488337,-0.000136268840660806,-0.000114394553852635,-7.34820922195407e-05,5.29160983993265e-05,0.000191517313028032,0.000332715273102671,0.000456334728246213,0.000727136242181998,0.000734209025040988,0.000669752153319202,0.00067423915438988,0.000600580005106188,0.000573015166847806,0.000667431263544311,0.000806675071272456,0.000913744428002095,0.00098214305983988,0.00100387357443993,0.00104654610951538,0.00104651288948707,0.00107080942585281,0.00112467914021662,0.00121675196524181,0.00133761051425366,0.00147418820792477,0.00158868401800903,0.00175087826583747,0.00191813353012415,0.00210298241305358,0.00235104879669049,0.00254108234487439,0.00281377558875758,0.00312910575397153,0.00348023715132978,0.00387961538126523,0.00427695228761543,0.00469767652008966,0.00520302061356682,0.00570239431880718,0.00624353312497323,0.00671553700866178,0.0073322595241703,0.00791818013962104,0.00867297871473856,0.00941009443444778,0.0101654891539146,0.0110115727182879,0.0118750937513119,0.0128468812525368,0.0138725842176591,0.0149095933092956,0.0161905671343808,0.0175513393970475,0.0191401122130543,0.0209522003513306,0.0228123229050134,0.0248646057591518,0.0272088968679292,0.0298873614233401,0.032749774464135,0.0357917295143247,0.0394406459489657,0.0437225736265521,0.0488224672959515,0.0545906374655414,0.0610692009017737,0.0682475018028605,0.0757675409642551,0.0848724290968813,0.0928507018916892,0.102451411160006,0.114038882239282,0.126063460100747,0.139301991219157,0.153977430439234,0.171441728682462,0.189750200023129,0.208029820518734,0.229007292256409,0.250919660199629,0.273176297215011,0.299303325801702,0.327484513047404,0.35503821657071,0.379053846228534,0.398478936787363,0.420924211621051,0.430922962997542,0.431252057096258
"179",0.0133363155645366,-0.002624583472446,-0.00326955235380467,-0.00212381749500328,-0.00128873146383911,-0.000898316213252491,-0.000636705685111068,-0.000427986141723193,-0.000270250581767853,-0.000185790029314022,-0.000158258245378585,-0.000133927474100741,-0.000100405408218519,-4.97606791768465e-05,8.34231137402607e-05,0.000229556517224838,0.000377454298852415,0.000510330380580518,0.000829691192474375,0.000885863773372771,0.000848278416237504,0.000871837914917969,0.000802888221212431,0.000775976953669186,0.000866078747476336,0.00100324389038065,0.00110466418181558,0.00116734591053284,0.00118219032625849,0.00121720552095344,0.00121699863800673,0.00123505330857906,0.00129022212672004,0.00137701784622515,0.00149392159009384,0.0016257105677918,0.00173215567844358,0.00188769459143875,0.00204903332030206,0.00222875500776132,0.00247537151274409,0.00265665657322376,0.00293101477203932,0.00324241832856463,0.00359497411072654,0.00399713320333721,0.00439224035317518,0.00481359753514606,0.00531682112595087,0.00581626210188415,0.00635849067443231,0.00682170247947906,0.00744824828330644,0.00803870996353824,0.0088027787772672,0.00955295171004888,0.0103157269930145,0.0111699864084002,0.0120406711881692,0.0130158187802519,0.0140566466490981,0.015076946678027,0.0163873216636947,0.0177679685303654,0.0193944252440004,0.0212499550378344,0.0231395018059513,0.0252436470605768,0.027632209350072,0.0303472978761686,0.033281626956548,0.036326249644199,0.0400724799280823,0.0444075476212842,0.0496092085142762,0.0554953555338691,0.0620605527917446,0.069368672913367,0.0770103696924033,0.0861819334043478,0.0942487538525587,0.103798476952484,0.115597206113448,0.127708338758429,0.141171498937986,0.156056467297246,0.173821414742861,0.192534994502059,0.211186718772806,0.232534921514957,0.254702489616381,0.276902721827188,0.30331040813549,0.331518325549175,0.358829364448539,0.383099692437224,0.402595884661161,0.425143933736072,0.435389107527963,0.437310974637533
"180",0.0147550701569116,-0.00247248084150985,-0.00332049807492063,-0.00217164381840314,-0.00130998385008461,-0.00092678106260843,-0.00067268841296503,-0.000463314875987554,-0.000300430919444612,-0.000206026615692968,-0.000165555056415851,-0.00012968590464226,-8.57913491826142e-05,-2.6603501079382e-05,0.000112382267067426,0.000264724221439415,0.000418344760022107,0.000559338077906964,0.000918487737659976,0.00101551638326092,0.0010010729687853,0.00104087823144078,0.000976385553442442,0.000950164043390402,0.00103641428303878,0.0011712066052038,0.00126740423029368,0.00132495514710063,0.00133398795271278,0.00136276427646785,0.00136270632174554,0.00137574545544769,0.00143207516186158,0.00151446762271868,0.00162813304029402,0.00175579611094288,0.00185557892637179,0.00200559460028918,0.00216215197707455,0.00233783523644523,0.00258338345979477,0.00275745132739246,0.00303330338758632,0.00334152888957626,0.0036952360052716,0.00409960401455453,0.00449284083813566,0.00491465255789329,0.00541595895200949,0.00591563177199582,0.00645905852252967,0.00691505110869853,0.00754980227662259,0.00814423387192825,0.00891620679123478,0.00967739119180912,0.0104465273478248,0.0113079025550374,0.0121850096106395,0.0131634561897424,0.0142177088639729,0.0152249313719833,0.0165605104885812,0.0179588006002131,0.0196177204435425,0.0215104205023879,0.0234261328569856,0.0255748265884932,0.0280020799682675,0.0307503789491228,0.0337473276749628,0.0367974214464787,0.0406270073594864,0.0450086777658356,0.0502975999971059,0.0562835427321409,0.062921733287832,0.0703383913678081,0.0780816211656686,0.0873089647019818,0.0954576005208635,0.104970180833407,0.116949199070434,0.129139162255028,0.142797602426699,0.157866962591603,0.175891390484751,0.194951243790918,0.213927951849948,0.235590502739761,0.257969512283236,0.280117993858463,0.306732002740784,0.334921599304198,0.361996269987321,0.386477949598823,0.406053610482136,0.428716316995953,0.439208405275535,0.442509425286033
"181",0.0160350440452474,-0.00231954881613514,-0.00334533356671422,-0.00220005724985536,-0.00132028384782844,-0.00094589279925968,-0.000700070396561499,-0.000491441703052314,-0.000324871780031369,-0.000222113243118638,-0.000170204971554937,-0.000124065947667144,-7.10099543018024e-05,-4.34155903205648e-06,0.00013963398839298,0.000297174127883525,0.000455741427975905,0.000603889589904595,0.000996089702710957,0.00112750308292276,0.00113311469525001,0.00118688619395913,0.00112654963490817,0.00110101701647143,0.00118382787892527,0.00131612888077991,0.00140753495979252,0.00146048777091603,0.00146456967268437,0.00148819457952018,0.00148847602256771,0.0014974396725828,0.00155480701186906,0.00163349360619742,0.00174448052388938,0.00186858050068684,0.00196279509414875,0.00210818674026964,0.00226083688647146,0.00243329536253388,0.00267805734645225,0.00284612049295493,0.00312331386052236,0.0034289267903296,0.0037835808516534,0.00418971979575678,0.00458136975793069,0.00500352052365697,0.00550313282316523,0.00600314921257628,0.00654782111540151,0.00699786046245337,0.00763955593389576,0.00823747131082107,0.00901621683715377,0.00978675855183727,0.0105614181535612,0.0114290424502524,0.0123119719798969,0.0132936659415637,0.0143599573230583,0.0153569306145303,0.0167143392058397,0.0181283280901742,0.0198153700068597,0.0217400632817167,0.0236790189231065,0.0258662380691139,0.0283274914186564,0.0311058373473901,0.0341576722484707,0.0372149706912748,0.0411165678402088,0.0455392513354938,0.0509034288206621,0.0569744377350768,0.0636746498482517,0.071182944587667,0.0790119235013365,0.0882865257483932,0.0965103736365595,0.105995958803987,0.118130142844108,0.130391528919468,0.144220144431485,0.159451015280237,0.177699081342544,0.197055210468519,0.216314600962764,0.238244267945737,0.26079968971245,0.282900692247647,0.309667865686198,0.337812353649677,0.364663292956587,0.389322196502995,0.408980088842438,0.431760706060609,0.442492121984394,0.446994383362745
